Date,SECURITY,SECURITY TYPE,MODIFIED DURATION,QUANTITY,PRICE,YIELD TO MAT,UNDERLYING SECURITY,POSITION CR01,VALUE PCT NAV,POSITION PVBP,ACCOUNT,PORTFOLIO,MATURITY DATE,UNDERLYING CUSIP,VALUE,TRADE GROUP,STRATEGY,CURRENCY,COMPANY SYMBOL,CUSIP,ISIN,MATURITY BUCKET,COUPON,SECURITY PVBP,SECURITY CR01,CREDIT RATING,SECURITY CLASSIFICATION,UNDERLYING ISIN,BENCHMARK MATURITY DATE,PCT OF OUTSTANDING,FACE VALUE OUTSTANDING,CDS Adj Size (Calc),Yield,Yield CAD Fee Included,Fuding Status,TradeGroup Fixed,Benchmark Yield,Benchmark Yield Including Fee,Sprd Calculated,Sprd Funding Adjusted,OAS (Bloomberg),OAS Fund Adj(Bloomberg),Yrs Calc,Duration Calc,OAD Calc,Yrs Calc (Corps),Yrs Calc (Corps + CDX),Duration Calc (Corps),Duration Calc (Corps + CDX),Funding Cost
06/19/2025,CAN 2.75 09/01/27,GovtBond,2.1202001809544933,-3050000.0,100.071,2.71546389988231,CAN 2.75 09/01/27,0.0,-0.008215930309596872,-647.174265104135,TD FIAF,YTM Cap FIAF,2027-09-01,135087N83,-3077672.69178082,COCAPS 4.517 10/27 C,Carry,CAD,CAN,135087N83,CA135087N837,2 to 3 Years,2.75,2.121882836407,0.0,AAA,GovtBond,CA135087N837,2027-09-01,-0.000190625,16000000000.0,-3077672.69178082,2.717349080458108,3.117349080458108,GovtBond,COCAPS 4.517 10/27 C,,,,,,,2.2039698836413417,2.105677362534814,2.105677362534814,,,,,0.4
06/19/2025,CAN 0.25 03/01/26,GovtBond,0.6891567825930356,-3025000.0,98.354,2.64400422695005,CAN 0.25 03/01/26,0.0,-0.007948538839339667,-205.04009668293918,TD FIAF,YTM Cap FIAF,2026-03-01,135087L51,-2977508.32876712,TRPCN 4.35 05/26 CA,Carry,CAD,CAN,135087L51,CA135087L518,0 to 1 Years,0.25,0.6778185014312039,0.0,AAA,GovtBond,CA135087L518,2026-03-01,-8.949704142011835e-05,33800000000.0,-2977508.32876712,2.654332105970984,3.054332105970984,GovtBond,TRPCN 4.35 05/26 CA,,,,,,,0.7008898015058179,0.691292717240205,0.691292717240205,,,,,0.4
06/19/2025,CAN 2.75 09/01/27,GovtBond,2.1202001809544933,-3025000.0,100.071,2.71546389988231,CAN 2.75 09/01/27,0.0,-0.008148586618534619,-641.8695580131174,TD FIAF,YTM Cap FIAF,2027-09-01,135087N83,-3052445.86643836,GIBACN 3.987 09/27 C,New Issue,CAD,CAN,135087N83,CA135087N837,2 to 3 Years,2.75,2.121882836407,0.0,AAA,GovtBond,CA135087N837,2027-09-01,-0.0001890625,16000000000.0,-3052445.86643836,2.717349080458108,3.117349080458108,GovtBond,GIBACN 3.987 09/27 C,,,,,,,2.2039698836413417,2.105677362534814,2.105677362534814,,,,,0.4
06/19/2025,CAN 1.25 03/01/27,GovtBond,1.6636420103973883,-2975000.0,97.6415,2.67919432745309,CAN 1.25 03/01/27,0.0,-0.007784724307678243,-483.27930579366745,BMO FIAF (Prime),YTM Cap FIAF,2027-03-01,135087M84,-2916143.70034247,CNHI 4.8 03/27 CA,Carry,CAD,CAN,135087M84,CA135087M847,1 to 2 Years,1.25,1.62446825476863,0.0,AAA,GovtBond,CA135087M847,2027-03-01,-0.000175,17000000000.0,-2916143.70034247,2.6819645477428278,3.0819645477428277,GovtBond,CNHI 4.8 03/27 CA,,,,,,,1.700205338809035,1.6599767165415302,1.6599767165415302,,,,,0.4
06/19/2025,CAN 1.5 06/01/26,GovtBond,0.9326875183778172,-2950000.0,98.923,2.65737673095367,CAN 1.5 06/01/26,0.0,-0.007796438790914779,-272.1816781478701,TD FIAF,YTM Cap FIAF,2026-06-01,135087E67,-2920531.92465753,TAP 3.44 07/26 US,Carry,CAD,CAN,135087E67,CA135087E679,0 to 1 Years,1.5,0.922649756433458,0.0,AAA,GovtBond,CA135087E679,2026-06-01,-0.00021897268408551068,13472000000.0,-2920531.92465753,2.6649639855712386,3.0649639855712385,GovtBond,TAP 3.44 07/26 US,,,,,,,0.9527720739219713,0.9346428834203401,0.9346428834203401,,,,,0.4
06/19/2025,CAN 1 09/01/26,GovtBond,1.1786926041024373,-2900000.0,98.0395,2.67253738733715,CAN 1 09/01/26,0.0,-0.007613396675718971,-335.1298524237118,TD FIAF,YTM Cap FIAF,2026-09-01,135087L93,-2851964.67808219,GLCRTR 4.74 09/29 CA,New Issue,CAD,CAN,135087L93,CA135087L930,1 to 2 Years,1.0,1.15562018077142,0.0,AAA,GovtBond,CA135087L930,2026-09-01,-0.0001316207506921436,22033000000.0,-2851964.67808219,2.6816241086447827,3.0816241086447826,GovtBond,GLCRTR 4.74 09/29 CA,,,,,,,1.2046543463381245,1.1777313402863803,1.1777313402863803,,,,,0.4
06/19/2025,CAN 1.5 12/01/31,GovtBond,6.0581274257147175,-2825000.0,90.6275,3.11558302842829,CAN 1.5 12/01/31,0.0,-0.008058123261809937,-1551.0314278991966,BMO - Credit Opp,YTM Cap Credit Opp,2031-12-01,135087N26,-2562432.69691781,CNQCN 4.15 12/31 CA,New Issue,CAD,CAN,135087N26,CA135087N266,5 to 10 Years,1.5,5.49037673592636,0.0,AAA,GovtBond,CA135087N266,2031-12-01,-8.828125e-05,32000000000.0,-2562432.69691781,3.120592637656986,3.520592637656986,GovtBond,CNQCN 4.15 12/31 CA,,,,,,,6.453114305270363,6.055688382414124,6.055688382414124,,,,,0.4
06/19/2025,CAN 0.5 12/01/30,GovtBond,5.295287616729097,-2800000.0,87.393,3.0275016337901404,CAN 0.5 12/01/30,0.0,-0.0076974245501844835,-1295.76285696018,BMO - Credit Opp,YTM Cap Credit Opp,2030-12-01,135087L44,-2447732.76712329,PLD 5.25 01/15/31 US,Trading,CAD,CAN,135087L44,CA135087L443,5 to 10 Years,0.5,4.6277244891435,0.0,AAA,GovtBond,CA135087L443,2030-12-01,-7e-05,40000000000.0,-2447732.76712329,3.029878776905047,3.429878776905047,GovtBond,PLD 5.25 01/15/31 US,,,,,,,5.453798767967146,5.2967115773095665,5.2967115773095665,,,,,0.4
06/19/2025,CAN 1.25 06/01/30,GovtBond,4.736308898266632,-2800000.0,92.138,2.9701675242638097,CAN 1.25 06/01/30,0.0,-0.006891880231002334,-1221.9119111173015,TD FIAF,YTM Cap FIAF,2030-06-01,135087K37,-2581685.91780822,SAPCN 3.879 07/30 CA,New Issue,CAD,CAN,135087K37,CA135087K379,3 to 5 Years,1.25,4.36397111113322,0.0,AAA,GovtBond,CA135087K379,2030-06-01,-6.334841628959277e-05,44200000000.0,-2581685.91780822,2.9708549841373544,3.3708549841373543,GovtBond,SAPCN 3.879 07/30 CA,,,,,,,4.952772073921971,4.735941757959867,4.735941757959867,,,,,0.4
06/19/2025,CAN 2 06/01/32,GovtBond,6.399293827913631,-2750000.0,92.716,3.17643533311007,CAN 2 06/01/32,0.0,-0.006814109157255677,-1631.6398692752014,BMO FIAF (Prime),YTM Cap FIAF,2032-06-01,135087N59,-2552553.01369863,CP 4 06/32 CA,New Issue,CAD,CAN,135087N59,CA135087N597,5 to 10 Years,2.0,5.933235888273461,0.0,AAA,GovtBond,CA135087N597,2032-06-01,-0.00011458333333333333,24000000000.0,-2552553.01369863,3.1777837352637515,3.5777837352637514,GovtBond,CP 4 06/32 CA,,,,,,,6.954140999315538,6.395331984293581,6.395331984293581,,,,,0.4
06/19/2025,CAN 2 06/01/32,GovtBond,6.399293827913631,-2750000.0,92.716,3.17643533311007,CAN 2 06/01/32,0.0,-0.006814109157255677,-1631.6398692752014,BMO FIAF (Prime),YTM Cap FIAF,2032-06-01,135087N59,-2552553.01369863,NYLIFE 4 06/32 US,New Issue,CAD,CAN,135087N59,CA135087N597,5 to 10 Years,2.0,5.933235888273461,0.0,AAA,GovtBond,CA135087N597,2032-06-01,-0.00011458333333333333,24000000000.0,-2552553.01369863,3.1777837352637515,3.5777837352637514,GovtBond,NYLIFE 4 06/32 US,,,,,,,6.954140999315538,6.395331984293581,6.395331984293581,,,,,0.4
06/19/2025,CAN 1 09/01/26,GovtBond,1.1786926041024373,-2725000.0,98.0395,2.67253738733715,CAN 1 09/01/26,0.0,-0.007153967565977313,-314.90649926021194,TD FIAF,YTM Cap FIAF,2026-09-01,135087L93,-2679863.36130137,IPLCN 3.484 12/26 CA,Carry,CAD,CAN,135087L93,CA135087L930,1 to 2 Years,1.0,1.15562018077142,0.0,AAA,GovtBond,CA135087L930,2026-09-01,-0.00012367811918485906,22033000000.0,-2679863.36130137,2.6816241086447827,3.0816241086447826,GovtBond,IPLCN 3.484 12/26 CA,,,,,,,1.2046543463381245,1.1777313402863803,1.1777313402863803,,,,,0.4
06/19/2025,CAN 2 06/01/32,GovtBond,6.399293827913631,-2725000.0,92.716,3.17643533311007,CAN 2 06/01/32,0.0,-0.007954081240901734,-1616.8067795545178,BMO - Credit Opp,YTM Cap Credit Opp,2032-06-01,135087N59,-2529347.98630137,ENBCN 6.1 11/32 CA,Trading,CAD,CAN,135087N59,CA135087N597,5 to 10 Years,2.0,5.933235888273461,0.0,AAA,GovtBond,CA135087N597,2032-06-01,-0.00011354166666666668,24000000000.0,-2529347.98630137,3.1777837352637515,3.5777837352637514,GovtBond,ENBCN 6.1 11/32 CA,,,,,,,6.954140999315538,6.395331984293581,6.395331984293581,,,,,0.4
06/19/2025,CAN 3.5 08/01/25,GovtBond,0.11719281837023855,-2700000.0,100.112,2.61389904803793,CAN 3.5 08/01/25,0.0,-0.007311865575608265,-31.681717564857927,TD FIAF,YTM Cap FIAF,2025-08-01,135087Q64,-2739011.67123288,FCRCN 4.323 07/25 CA,Carry,CAD,CAN,135087Q64,CA135087Q640,0 to 1 Years,3.5,0.117339694684659,0.0,AAA,GovtBond,CA135087Q640,2025-08-01,-0.00023281883245666985,11597000000.0,-2739011.67123288,2.6482702619446195,3.0482702619446194,GovtBond,FCRCN 4.323 07/25 CA,,,,,,,0.12046543463381246,0.11743978648885461,0.11743978648885461,,,,,0.4
06/19/2025,CAN 0.25 03/01/26,GovtBond,0.6891567825930356,-2675000.0,98.354,2.64400422695005,CAN 0.25 03/01/26,0.0,-0.00828004755979943,-181.31644913284705,TD - Credit Opp,YTM Cap Credit Opp,2026-03-01,135087L51,-2633003.23287671,TRPCN 4.35 05/26 CA,Carry,CAD,CAN,135087L51,CA135087L518,0 to 1 Years,0.25,0.6778185014312039,0.0,AAA,GovtBond,CA135087L518,2026-03-01,-7.914201183431952e-05,33800000000.0,-2633003.23287671,2.654332105970984,3.054332105970984,GovtBond,TRPCN 4.35 05/26 CA,,,,,,,0.7008898015058179,0.691292717240205,0.691292717240205,,,,,0.4
06/19/2025,CAN 2 06/01/32,GovtBond,6.399293827913631,-2675000.0,92.716,3.17643533311007,CAN 2 06/01/32,0.0,-0.006628269816603251,-1587.1406001131504,BMO FIAF (Prime),YTM Cap FIAF,2032-06-01,135087N59,-2482937.93150685,ENBCN 6.1 11/32 CA,Trading,CAD,CAN,135087N59,CA135087N597,5 to 10 Years,2.0,5.933235888273461,0.0,AAA,GovtBond,CA135087N597,2032-06-01,-0.00011145833333333334,24000000000.0,-2482937.93150685,3.1777837352637515,3.5777837352637514,GovtBond,ENBCN 6.1 11/32 CA,,,,,,,6.954140999315538,6.395331984293581,6.395331984293581,,,,,0.4
06/19/2025,CAN 2.75 03/01/30,GovtBond,4.3744618377548585,-2675000.0,99.1625,2.94160907041828,CAN 2.75 03/01/30,0.0,-0.007140899097738452,-1160.4662414192483,BMO FIAF (Prime),YTM Cap FIAF,2030-03-01,135087S47,-2674967.93664384,MFCCN 3.983 05/35 CA,New Issue,CAD,CAN,135087S47,CA135087S471,3 to 5 Years,2.75,4.3381915567074705,0.0,AAA,GovtBond,CA135087S471,2030-03-01,-8.106060606060607e-05,33000000000.0,-2674967.93664384,2.942876920252068,3.342876920252068,GovtBond,MFCCN 3.983 05/35 CA,,,,,,,4.700889801505818,4.341535677107486,4.341535677107486,,,,,0.4
06/19/2025,CAN 3.25 09/01/28,GovtBond,3.022905812289938,-2675000.0,101.3345,2.80991063319748,CAN 3.25 09/01/28,0.0,-0.008607516810659702,-819.4983573480858,BMO - Credit Opp,YTM Cap Credit Opp,2028-09-01,135087Q49,-2737136.40239726,GRTCN 6.074 04/29 CA,Trading,CAD,CAN,135087Q49,CA135087Q491,3 to 5 Years,3.25,3.06354526111434,0.0,AAA,GovtBond,CA135087Q491,2028-09-01,-0.00013375,20000000000.0,-2737136.40239726,2.8123588849705197,3.2123588849705196,GovtBond,GRTCN 6.074 04/29 CA,,,,,,,3.2060232717316905,2.997037061460887,2.997037061460887,,,,,0.4
06/19/2025,CAN 1.5 06/01/26,GovtBond,0.9326875183778172,-2650000.0,98.923,2.65737673095367,CAN 1.5 06/01/26,0.0,-0.008250252775149338,-244.50218545486635,TD - Credit Opp,YTM Cap Credit Opp,2026-06-01,135087E67,-2623528.67808219,TAP 3.44 07/26 US,Carry,CAD,CAN,135087E67,CA135087E679,0 to 1 Years,1.5,0.922649756433458,0.0,AAA,GovtBond,CA135087E679,2026-06-01,-0.00019670427553444183,13472000000.0,-2623528.67808219,2.6649639855712386,3.0649639855712385,GovtBond,TAP 3.44 07/26 US,,,,,,,0.9527720739219713,0.9346428834203401,0.9346428834203401,,,,,0.4
06/19/2025,CAN 1.5 06/01/26,GovtBond,0.9326875183778172,-2650000.0,98.923,2.65737673095367,CAN 1.5 06/01/26,0.0,-0.0070035806087878575,-244.50218545486635,TD FIAF,YTM Cap FIAF,2026-06-01,135087E67,-2623528.67808219,PPLCN 3.71 08/26 CA,Carry,CAD,CAN,135087E67,CA135087E679,0 to 1 Years,1.5,0.922649756433458,0.0,AAA,GovtBond,CA135087E679,2026-06-01,-0.00019670427553444183,13472000000.0,-2623528.67808219,2.6649639855712386,3.0649639855712385,GovtBond,PPLCN 3.71 08/26 CA,,,,,,,0.9527720739219713,0.9346428834203401,0.9346428834203401,,,,,0.4
06/19/2025,CAN 1 09/01/26,GovtBond,1.1786926041024373,-2625000.0,98.0395,2.67253738733715,CAN 1 09/01/26,0.0,-0.008118146629613573,-303.3502974524977,TD - Credit Opp,YTM Cap Credit Opp,2026-09-01,135087L93,-2581519.75171233,MFCCN 4.1 03/82 CA,New Issue,CAD,CAN,135087L93,CA135087L930,1 to 2 Years,1.0,1.15562018077142,0.0,AAA,GovtBond,CA135087L930,2026-09-01,-0.00011913947260926792,22033000000.0,-2581519.75171233,2.6816241086447827,3.0816241086447826,GovtBond,MFCCN 4.1 03/82 CA,,,,,,,1.2046543463381245,1.1777313402863803,1.1777313402863803,,,,,0.4
06/19/2025,CAN 1.25 06/01/30,GovtBond,4.736308898266632,-2575000.0,92.138,2.9701675242638097,CAN 1.25 06/01/30,0.0,-0.007466276116114766,-1123.7225611168042,TD - Credit Opp,YTM Cap Credit Opp,2030-06-01,135087K37,-2374229.01369863,ENMAXC 3.771 06/30 C,New Issue,CAD,CAN,135087K37,CA135087K379,3 to 5 Years,1.25,4.36397111113322,0.0,AAA,GovtBond,CA135087K379,2030-06-01,-5.82579185520362e-05,44200000000.0,-2374229.01369863,2.9708549841373544,3.3708549841373543,GovtBond,ENMAXC 3.771 06/30 C,,,,,,,4.952772073921971,4.735941757959867,4.735941757959867,,,,,0.4
06/19/2025,CAN 3.5 03/01/28,GovtBond,2.564957319762091,-2550000.0,101.926,2.75338362816779,CAN 3.5 03/01/28,0.0,-0.008258825594223777,-666.7310095134916,BMO - Credit Opp,YTM Cap Credit Opp,2028-03-01,135087P57,-2626254.78082192,LBCN 4.192 01/28 CA,New Issue,CAD,CAN,135087P57,CA135087P576,2 to 3 Years,3.5,2.61463140985683,0.0,AAA,GovtBond,CA135087P576,2028-03-01,-0.00017,15000000000.0,-2626254.78082192,2.7552960345122184,3.1552960345122183,GovtBond,LBCN 4.192 01/28 CA,,,,,,,2.702258726899384,2.5416707405864973,2.5416707405864973,,,,,0.4
06/19/2025,CAN 1.25 06/01/30,GovtBond,4.736308898266632,-2525000.0,92.138,2.9701675242638097,CAN 1.25 06/01/30,0.0,-0.006214999136886019,-1101.902705561138,TD FIAF,YTM Cap FIAF,2030-06-01,135087K37,-2328127.47945205,ENMAXC 3.771 06/30 C,New Issue,CAD,CAN,135087K37,CA135087K379,3 to 5 Years,1.25,4.36397111113322,0.0,AAA,GovtBond,CA135087K379,2030-06-01,-5.712669683257918e-05,44200000000.0,-2328127.47945205,2.9708549841373544,3.3708549841373543,GovtBond,ENMAXC 3.771 06/30 C,,,,,,,4.952772073921971,4.735941757959867,4.735941757959867,,,,,0.4
06/19/2025,CAN 0.5 12/01/30,GovtBond,5.295287616729097,-2500000.0,87.393,3.0275016337901404,CAN 0.5 12/01/30,0.0,-0.005834186321589039,-1156.9311222858748,BMO FIAF (Prime),YTM Cap FIAF,2030-12-01,135087L44,-2185475.68493151,PLD 5.25 01/15/31 US,Trading,CAD,CAN,135087L44,CA135087L443,5 to 10 Years,0.5,4.6277244891435,0.0,AAA,GovtBond,CA135087L443,2030-12-01,-6.25e-05,40000000000.0,-2185475.68493151,3.029878776905047,3.429878776905047,GovtBond,PLD 5.25 01/15/31 US,,,,,,,5.453798767967146,5.2967115773095665,5.2967115773095665,,,,,0.4
06/19/2025,CAN 4 03/01/29,GovtBond,3.4319381686999533,-2500000.0,103.99,2.85177044216182,CAN 4 03/01/29,0.0,-0.00827110941518295,-892.3224939383799,BMO - Credit Opp,YTM Cap Credit Opp,2029-03-01,135087Q98,-2630160.95890411,IFCCN 4.653 05/34 CA,New Issue,CAD,CAN,135087Q98,CA135087Q988,3 to 5 Years,4.0,3.56928997575352,0.0,AAA,GovtBond,CA135087Q988,2029-03-01,-9.259259259259259e-05,27000000000.0,-2630160.95890411,2.857911536080777,3.257911536080777,GovtBond,IFCCN 4.653 05/34 CA,,,,,,,3.701574264202601,3.3954506978775227,3.3954506978775227,,,,,0.4
06/19/2025,CAN 3.25 12/01/34,GovtBond,8.070155917668776,-2475000.0,99.2365,3.3447628227880104,CAN 3.25 12/01/34,0.0,-0.006567811973847773,-1982.1475096379795,BMO FIAF (Prime),YTM Cap FIAF,2034-12-01,135087S21,-2460290.53253425,TRPCN 4.575 02-35 CA,Carry,CAD,CAN,135087S21,CA135087S216,5 to 10 Years,3.25,8.0086768066181,0.0,AAA,GovtBond,CA135087S216,2034-12-01,-8.25e-05,30000000000.0,-2460290.53253425,3.346073981087871,3.746073981087871,GovtBond,TRPCN 4.575 02-35 CA,,,,,,,9.453798767967145,8.060238322915097,8.060238322915097,,,,,0.4
06/19/2025,CAN 1 06/01/27,GovtBond,1.9085085551484995,-2450000.0,96.857,2.66620418524439,CAN 1 06/01/27,0.0,-0.0063381827592750295,-452.89084616146664,BMO FIAF (Prime),YTM Cap FIAF,2027-06-01,135087F82,-2374271.84246575,MCAPCO 3.384 11/27 C,New Issue,CAD,CAN,135087F82,CA135087F825,1 to 2 Years,1.0,1.84853406596517,0.0,AAA,GovtBond,CA135087F825,2027-06-01,-0.0001662143826322931,14740000000.0,-2374271.84246575,2.6694501275309364,3.1694501275309364,GovtBond,MCAPCO 3.384 11/27 C,,,,,,,1.9520876112251881,1.9102097508719234,1.9102097508719234,,,,,0.5
06/19/2025,CAN 2.75 03/01/30,GovtBond,4.3744618377548585,-2425000.0,99.1625,2.94160907041828,CAN 2.75 03/01/30,0.0,-0.006473525350286255,-1052.0114525015615,TD FIAF,YTM Cap FIAF,2030-03-01,135087S47,-2424970.93321918,BMO 4.077 03/35 C,New Issue,CAD,CAN,135087S47,CA135087S471,3 to 5 Years,2.75,4.3381915567074705,0.0,AAA,GovtBond,CA135087S471,2030-03-01,-7.348484848484849e-05,33000000000.0,-2424970.93321918,2.942876920252068,3.342876920252068,GovtBond,BMO 4.077 03/35 C,,,,,,,4.700889801505818,4.341535677107486,4.341535677107486,,,,,0.4
06/19/2025,CAN 1 09/01/26,GovtBond,1.1786926041024373,-2422000.0,98.0395,2.67253738733715,CAN 1 09/01/26,0.0,-0.007490343290256802,-279.8912077828379,TD - Credit Opp,YTM Cap Credit Opp,2026-09-01,135087L93,-2381882.22424658,IPLCN 3.484 12/26 CA,Carry,CAD,CAN,135087L93,CA135087L930,1 to 2 Years,1.0,1.15562018077142,0.0,AAA,GovtBond,CA135087L930,2026-09-01,-0.00010992602006081788,22033000000.0,-2381882.22424658,2.6816241086447827,3.0816241086447826,GovtBond,IPLCN 3.484 12/26 CA,,,,,,,1.2046543463381245,1.1777313402863803,1.1777313402863803,,,,,0.4
06/19/2025,CAN 1.25 06/01/30,GovtBond,4.736308898266632,-2400000.0,92.138,2.9701675242638097,CAN 1.25 06/01/30,0.0,-0.006958859292689502,-1047.3530666719728,TD - Credit Opp,YTM Cap Credit Opp,2030-06-01,135087K37,-2212873.64383562,SAPCN 3.879 07/30 CA,New Issue,CAD,CAN,135087K37,CA135087K379,3 to 5 Years,1.25,4.36397111113322,0.0,AAA,GovtBond,CA135087K379,2030-06-01,-5.4298642533936655e-05,44200000000.0,-2212873.64383562,2.9708549841373544,3.3708549841373543,GovtBond,SAPCN 3.879 07/30 CA,,,,,,,4.952772073921971,4.735941757959867,4.735941757959867,,,,,0.4
06/19/2025,CAN 2.75 03/01/30,GovtBond,4.3744618377548585,-2375000.0,99.1625,2.94160907041828,CAN 2.75 03/01/30,0.0,-0.007468611127024063,-1030.320494718024,TD - Credit Opp,YTM Cap Credit Opp,2030-03-01,135087S47,-2374971.53253425,BMO 4.077 03/35 C,New Issue,CAD,CAN,135087S47,CA135087S471,3 to 5 Years,2.75,4.3381915567074705,0.0,AAA,GovtBond,CA135087S471,2030-03-01,-7.196969696969698e-05,33000000000.0,-2374971.53253425,2.942876920252068,3.342876920252068,GovtBond,BMO 4.077 03/35 C,,,,,,,4.700889801505818,4.341535677107486,4.341535677107486,,,,,0.4
06/19/2025,CAN 0.5 09/01/25,GovtBond,0.19762850320457634,-2350000.0,99.564,2.67732817237765,CAN 0.5 09/01/25,0.0,-0.0062555754351329125,-46.24091427218601,BMO FIAF (Prime),YTM Cap FIAF,2025-09-01,135087K94,-2343327.28767123,CIXCN 7 12/25 CA,New Issue,CAD,CAN,135087K94,CA135087K940,0 to 1 Years,0.5,0.19676984796674898,0.0,AAA,GovtBond,CA135087K940,2025-09-01,-4.955505883345283e-05,47422000000.0,-2343327.28767123,2.6660141308192205,3.0660141308192204,GovtBond,CIXCN 7 12/25 CA,,,,,,,0.2053388090349076,0.20436481052074634,0.20436481052074634,,,,,0.4
06/19/2025,CAN 1.5 06/01/26,GovtBond,0.9326875183778172,-2350000.0,98.923,2.65737673095367,CAN 1.5 06/01/26,0.0,-0.00731626189494376,-216.8226927618626,TD - Credit Opp,YTM Cap Credit Opp,2026-06-01,135087E67,-2326525.43150685,PPLCN 3.71 08/26 CA,Carry,CAD,CAN,135087E67,CA135087E679,0 to 1 Years,1.5,0.922649756433458,0.0,AAA,GovtBond,CA135087E679,2026-06-01,-0.00017443586698337294,13472000000.0,-2326525.43150685,2.6649639855712386,3.0649639855712385,GovtBond,PPLCN 3.71 08/26 CA,,,,,,,0.9527720739219713,0.9346428834203401,0.9346428834203401,,,,,0.4
06/19/2025,CAN 2 06/01/32,GovtBond,6.399293827913631,-2350000.0,92.716,3.17643533311007,CAN 2 06/01/32,0.0,-0.006859482904997838,-1394.310433744263,BMO - Credit Opp,YTM Cap Credit Opp,2032-06-01,135087N59,-2181272.57534247,CP 4 06/32 CA,New Issue,CAD,CAN,135087N59,CA135087N597,5 to 10 Years,2.0,5.933235888273461,0.0,AAA,GovtBond,CA135087N597,2032-06-01,-9.791666666666667e-05,24000000000.0,-2181272.57534247,3.1777837352637515,3.5777837352637514,GovtBond,CP 4 06/32 CA,,,,,,,6.954140999315538,6.395331984293581,6.395331984293581,,,,,0.4
06/19/2025,CAN 2 06/01/32,GovtBond,6.399293827913631,-2350000.0,92.716,3.17643533311007,CAN 2 06/01/32,0.0,-0.006859482904997838,-1394.310433744263,BMO - Credit Opp,YTM Cap Credit Opp,2032-06-01,135087N59,-2181272.57534247,NYLIFE 4 06/32 US,New Issue,CAD,CAN,135087N59,CA135087N597,5 to 10 Years,2.0,5.933235888273461,0.0,AAA,GovtBond,CA135087N597,2032-06-01,-9.791666666666667e-05,24000000000.0,-2181272.57534247,3.1777837352637515,3.5777837352637514,GovtBond,NYLIFE 4 06/32 US,,,,,,,6.954140999315538,6.395331984293581,6.395331984293581,,,,,0.4
06/19/2025,CAN 2.75 03/01/30,GovtBond,4.3744618377548585,-2325000.0,99.1625,2.94160907041828,CAN 2.75 03/01/30,0.0,-0.007311377208560404,-1008.6295369344867,BMO - Credit Opp,YTM Cap Credit Opp,2030-03-01,135087S47,-2324972.13184932,MFCCN 3.983 05/35 CA,New Issue,CAD,CAN,135087S47,CA135087S471,3 to 5 Years,2.75,4.3381915567074705,0.0,AAA,GovtBond,CA135087S471,2030-03-01,-7.045454545454546e-05,33000000000.0,-2324972.13184932,2.942876920252068,3.342876920252068,GovtBond,MFCCN 3.983 05/35 CA,,,,,,,4.700889801505818,4.341535677107486,4.341535677107486,,,,,0.4
06/19/2025,CAN 1 06/01/27,GovtBond,1.9085085551484995,-2275000.0,96.857,2.66620418524439,CAN 1 06/01/27,0.0,-0.006933095743253346,-420.5415000070762,BMO - Credit Opp,YTM Cap Credit Opp,2027-06-01,135087F82,-2204680.99657534,MFCCN 7.117 06/82 CA,New Issue,CAD,CAN,135087F82,CA135087F825,1 to 2 Years,1.0,1.84853406596517,0.0,AAA,GovtBond,CA135087F825,2027-06-01,-0.00015434192672998643,14740000000.0,-2204680.99657534,2.6694501275309364,3.1694501275309364,GovtBond,MFCCN 7.117 06/82 CA,,,,,,,1.9520876112251881,1.9102097508719234,1.9102097508719234,,,,,0.5
06/19/2025,CAN 1.25 06/01/30,GovtBond,4.736308898266632,-2275000.0,92.138,2.9701675242638097,CAN 1.25 06/01/30,0.0,-0.006596418704528586,-992.8034277828074,BMO - Credit Opp,YTM Cap Credit Opp,2030-06-01,135087K37,-2097619.80821918,BIP 5.71 07/30 CA,New Issue,CAD,CAN,135087K37,CA135087K379,3 to 5 Years,1.25,4.36397111113322,0.0,AAA,GovtBond,CA135087K379,2030-06-01,-5.147058823529412e-05,44200000000.0,-2097619.80821918,2.9708549841373544,3.3708549841373543,GovtBond,BIP 5.71 07/30 CA,,,,,,,4.952772073921971,4.735941757959867,4.735941757959867,,,,,0.4
06/19/2025,CAN 1.5 12/01/31,GovtBond,6.0581274257147175,-2275000.0,90.6275,3.11558302842829,CAN 1.5 12/01/31,0.0,-0.0055087077405278195,-1249.0607074232469,BMO FIAF (Prime),YTM Cap FIAF,2031-12-01,135087N26,-2063551.99486301,CNQCN 4.15 12/31 CA,New Issue,CAD,CAN,135087N26,CA135087N266,5 to 10 Years,1.5,5.49037673592636,0.0,AAA,GovtBond,CA135087N266,2031-12-01,-7.109375e-05,32000000000.0,-2063551.99486301,3.120592637656986,3.520592637656986,GovtBond,CNQCN 4.15 12/31 CA,,,,,,,6.453114305270363,6.055688382414124,6.055688382414124,,,,,0.4
